Entry	Entry name	Status	Protein names	Gene names	Organism	Length
A0A024SH76	GUX2_HYPJR	reviewed	Exoglucanase 2 (EC 3.2.1.91) (1,4-beta-cellobiohydrolase) (Cellobiohydrolase 6A) (Cel6A) (Exocellobiohydrolase II) (CBHII) (Exoglucanase II)	cbh2 M419DRAFT_122470	Hypocrea jecorina (strain ATCC 56765 / BCRC 32924 / NRRL 11460 / Rut C-30) (Trichoderma reesei)	471
P61324	HPRK_LACJO	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK LJ_0849	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	319
Q3IHX7	HLDE_PSEHT	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE PSHAa2323	Pseudoalteromonas haloplanktis (strain TAC 125)	479
B1J331	HLDE_PSEPW	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE PputW619_0532	Pseudomonas putida (strain W619)	473
Q6G6H5	GTAB_STAAS	reviewed	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	gtaB SAS2386	Staphylococcus aureus (strain MSSA476)	288
P41694	IGF2_NEOVI	reviewed	Insulin-like growth factor II (IGF-II) [Cleaved into: Insulin-like growth factor II; Preptin] (Fragment)	IGF2	Neovison vison (American mink) (Mustela vison)	129
A7MSM1	HLDD_VIBCB	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD VIBHAR_00682	Vibrio campbellii (strain ATCC BAA-1116 / BB120)	313
Q93YQ7	GUN24_ARATH	reviewed	Endoglucanase 24 (EC 3.2.1.4) (Endo-1,4-beta glucanase 24)	At4g39010 F19H22.110	Arabidopsis thaliana (Mouse-ear cress)	497
Q5B5S8	BGLA_EMENI	reviewed	Probable beta-glucosidase A (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase A) (Cellobiase A) (Gentiobiase A)	bglA bgl1 AN4102	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	863
B3PIB0	CE2A_CELJU	reviewed	Acetylxylan esterase / glucomannan deacetylase (EC 3.1.1.-) (EC 3.1.1.72) (CjCE2A)	axe2C CJA_0450	Cellvibrio japonicus (strain Ueda107) (Pseudomonas fluorescens subsp. cellulosa)	358
Q5BG51	BGLO_EMENI	reviewed	Probable beta-glucosidase O (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase O) (Cellobiase O) (Gentiobiase O)	bglO AN0479	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	517
O65258	BAM2_ARATH	reviewed	Beta-amylase 2, chloroplastic (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase) (Beta-amylase 9)	BAM2 BMY9 At4g00490 F6N23.1	Arabidopsis thaliana (Mouse-ear cress)	542
O80831	BAM7_ARATH	reviewed	Beta-amylase 7 (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase) (Beta-amylase 4)	BAM7 BMY4 At2g45880 F4I18.14	Arabidopsis thaliana (Mouse-ear cress)	691
Q4WAJ6	CELB_ASPFU	reviewed	Probable endo-beta-1,4-glucanase celB (Endoglucanase celB) (EC 3.2.1.4) (Carboxymethylcellulase celB) (Cellulase B)	celB AFUA_7G01540	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	407
P0A9E0	ARAC_ECOLI	reviewed	Arabinose operon regulatory protein (HTH-type transcriptional regulator AraC)	araC b0064 JW0063	Escherichia coli (strain K12)	292
Q9FI17	ARAE4_ARATH	reviewed	Putative UDP-arabinose 4-epimerase 4 (EC 5.1.3.5) (UDP-D-xylose 4-epimerase 4)	At5g44480 MFC16.15	Arabidopsis thaliana (Mouse-ear cress)	436
B8F3D3	GMHA_HAEPS	reviewed	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	gmhA HAPS_0137	Haemophilus parasuis serovar 5 (strain SH0165) (Glaesserella parasuis)	192
Q9CBH9	GLPX_MYCLE	reviewed	Fructose-1,6-bisphosphatase class 2 (FBPase class 2) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 2)	glpX ML1946	Mycobacterium leprae (strain TN)	355
B8NPA4	FAEB1_ASPFN	reviewed	Probable feruloyl esterase B-1 (EC 3.1.1.73) (Ferulic acid esterase B-1) (FAEB-1)	faeB-1 AFLA_128870	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167)	526
Q2IM42	GLGC_ANADE	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC Adeh_0100	Anaeromyxobacter dehalogenans (strain 2CP-C)	413
B0BZF8	FBSB2_ACAM1	reviewed	D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase 2 (FBPase class 2/SBPase 2) (EC 3.1.3.11) (EC 3.1.3.37)	AM1_5758	Acaryochloris marina (strain MBIC 11017)	348
A8GBA5	GAL1_SERP5	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	galK Spro_1291	Serratia proteamaculans (strain 568)	383
Q0RVH7	FGD1_RHOJR	reviewed	F420-dependent glucose-6-phosphate dehydrogenase 1 (FGD 1) (G6PD 1) (EC 1.1.98.2)	fgd1 RHA1_ro11062	Rhodococcus jostii (strain RHA1)	335
B0XTU6	EGLX_ASPFC	reviewed	Probable endo-1,3(4)-beta-glucanase AFUB_029980 (EC 3.2.1.6) (Mixed-linked glucanase AFUB_029980)	AFUB_029980	Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)	652
P04385	GAL1_YEAST	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	GAL1 YBR020W YBR0302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	528
Q6LKA2	GLGC_PHOPR	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC PBPRB0405	Photobacterium profundum (strain SS9)	405
Q1CFP0	GAL1_YERPN	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	galK YPN_2863 YP516_3238	Yersinia pestis bv. Antiqua (strain Nepal516)	383
Q141E6	GLGC_PARXL	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC Bxeno_A1505 Bxe_A2934	Paraburkholderia xenovorans (strain LB400)	421
A0A0H3LX82	DTNK_BORBR	reviewed	D-threonate kinase (EC 2.7.1.219)	dtnK BB3215	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) (Alcaligenes bronchisepticus)	405
P56599	GAL1_CANMA	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase) (Fragment)	GAL1	Candida maltosa (Yeast)	214
B2ISV1	GALT_STRPS	reviewed	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	galT SPCG_1826	Streptococcus pneumoniae (strain CGSP14)	493
Q8ZA77	GLGC_YERPE	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC YPO3940 y3888 YP_3302	Yersinia pestis	476
A7FNX3	GLGC_YERP3	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC YpsIP31758_4004	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	428
Q31QN4	GLGC_SYNE7	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC Synpcc7942_0603	Synechococcus elongatus (strain PCC 7942) (Anacystis nidulans R2)	430
B5REF8	HLDE_SALG2	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE SG3096	Salmonella gallinarum (strain 287/91 / NCTC 13346)	477
B2U1F7	HLDE_SHIB3	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE SbBS512_E3483	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	477
Q5AVP1	MAND_EMENI	reviewed	Mannan endo-1,4-beta-mannosidase D (EC 3.2.1.78) (Endo-beta-1,4-mannanase D)	manD AN7639	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	381
Q62587	INS_PSAOB	reviewed	Insulin [Cleaved into: Insulin B chain; Insulin A chain]	INS	Psammomys obesus (Fat sand rat)	110
O07664	HPRK_ENTFA	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK EF_1749	Enterococcus faecalis (strain ATCC 700802 / V583)	311
Q9LBW4	HPS_MYCGS	reviewed	3-hexulose-6-phosphate synthase (HPS) (EC 4.1.2.43) (D-arabino-3-hexulose-6-phosphate formaldehyde lyase)	rmpA	Mycobacterium gastri	207
Q2YS94	HPS_STAAB	reviewed	3-hexulose-6-phosphate synthase (HPS) (EC 4.1.2.43) (D-arabino-3-hexulose-6-phosphate formaldehyde lyase)	SAB0520	Staphylococcus aureus (strain bovine RF122 / ET3-1)	210
A5EWS4	HLDE_DICNV	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE rfaE DNO_0095	Dichelobacter nodosus (strain VCS1703A)	478
Q51061	HLDD_NEIGO	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD gme	Neisseria gonorrhoeae	334
Q0BUU1	HLDE_GRABC	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE GbCGDNIH1_0513	Granulibacter bethesdensis (strain ATCC BAA-1260 / CGDNIH1)	485
A5UCC3	HLDE_HAEIE	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE CGSHiEE_05200	Haemophilus influenzae (strain PittEE)	476
Q2U9M7	BGLH_ASPOR	reviewed	Probable beta-glucosidase H (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase H) (Cellobiase H) (Gentiobiase H)	bglH AO090166000090	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	827
A2QL84	BGALC_ASPNC	reviewed	Probable beta-galactosidase C (EC 3.2.1.23) (Lactase C)	lacC An06g00290	Aspergillus niger (strain CBS 513.88 / FGSC A1513)	994
B8NBI2	AXE1_ASPFN	reviewed	Probable acetylxylan esterase A (EC 3.1.1.72)	axeA aceA AFLA_045570	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167)	307
P38628	AGM1_YEAST	reviewed	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (PGM-complementing protein 1)	PCM1 AGM1 YEL058W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	557
A3DCH1	CELK_CLOTH	reviewed	Cellulose 1,4-beta-cellobiosidase (EC 3.2.1.91)	celK Cthe_0412 CtheDRAFT_2165	Clostridium thermocellum (strain ATCC 27405 / DSM 1237 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) (Ruminiclostridium thermocellum)	895
Q03PR5	ARAA_LACBA	reviewed	L-arabinose isomerase (EC 5.3.1.4)	araA LVIS_1740	Lactobacillus brevis (strain ATCC 367 / JCM 1170)	474
P27939	AMY3C_ORYSJ	reviewed	Alpha-amylase isozyme 3C (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase)	AMY1.7 AMY3B Os09g0457800 LOC_Os09g28420 LOC_Os09g28430 B1045B05.11 OsJ_29632	Oryza sativa subsp. japonica (Rice)	437
O22585	AMYB_MEDSA	reviewed	Beta-amylase (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase)	BMY1 BA1	Medicago sativa (Alfalfa)	496
P21543	AMYB_PAEPO	reviewed	Beta/alpha-amylase [Includes: Beta-amylase (EC 3.2.1.2); Alpha-amylase (EC 3.2.1.1)]		Paenibacillus polymyxa (Bacillus polymyxa)	1196
P19584	AMYB_THETU	reviewed	Thermophilic beta-amylase (EC 3.2.1.2) (1,4-alpha-D-glucan maltohydrolase)		Thermoanaerobacterium thermosulfurigenes (Clostridium thermosulfurogenes)	551
Q9F5I8	CGIA_ALTFO	reviewed	Iota-carrageenase (EC 3.2.1.157)	cgiA	Alteromonas fortis (Alteromonas sp. (strain ATCC 43554))	491
Q05JY7	CGLA_PSEAS	reviewed	Lambda-carrageenase (EC 3.2.1.162)	cglA	Pseudoalteromonas sp.	942
Q9KU38	ANMK_VIBCH	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK VC_0691	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	370
Q7MNL7	ANMK_VIBVY	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK VV0699	Vibrio vulnificus (strain YJ016)	370
C3PA65	ANMK_BACAA	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK BAA_2522	Bacillus anthracis (strain A0248)	382
A0KYQ6	AGAK_SHESA	reviewed	N-acetylgalactosamine kinase AgaK (GalNAc kinase) (EC 2.7.1.-) (N-acetylglucosamine kinase) (GlcNAc kinase) (EC 2.7.1.59)	agaK Shewana3_2698	Shewanella sp. (strain ANA-3)	308
P77570	ANMK_ECOLI	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK ydhH b1640 JW1632	Escherichia coli (strain K12)	369
O77016	AMYR_DROSI	reviewed	Alpha-amylase-related protein (EC 3.2.1.1)	Amyrel	Drosophila simulans (Fruit fly)	493
B1JVU7	ANMK_BURCC	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK Bcenmc03_0649	Burkholderia cenocepacia (strain MC0-3)	382
O76459	AMYR_DROSR	reviewed	Alpha-amylase-related protein (EC 3.2.1.1)	Amyrel	Drosophila serrata (Fruit fly)	494
O18420	AMYR_DROSU	reviewed	Alpha-amylase-related protein (EC 3.2.1.1)	Amyrel	Drosophila subobscura (Fruit fly)	494
B4THC3	ANMK_SALHS	reviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK SeHA_C1616	Salmonella heidelberg (strain SL476)	373
B7NKV9	GMHA_ECO7I	reviewed	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	gmhA ECIAI39_0430	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	192
A7LXT8	GH43A_BACO1	reviewed	Non-reducing end alpha-L-arabinofuranosidase BoGH43A (EC 3.2.1.55) (Glycosyl hydrolase family protein 43A) (BoGH43A)	BACOVA_02654	Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / NCTC 11153)	526
B8NIB8	FAEA_ASPFN	reviewed	Probable feruloyl esterase A (EC 3.1.1.73) (Ferulic acid esterase A)	faeA AFLA_066140	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / NRRL 3357 / JCM 12722 / SRRC 167)	281
P50199	GNO_GLUOX	reviewed	Gluconate 5-dehydrogenase (EC 1.1.1.-) (D-gluconate 5-dehydrogenase (NADP)) (Gluconate:NADP 5-oxidoreductase) (GNO)	gno GOX2187	Gluconobacter oxydans (strain 621H) (Gluconobacter suboxydans)	256
B0YDW9	FAEB1_ASPFC	reviewed	Probable feruloyl esterase B-1 (EC 3.1.1.73) (Ferulic acid esterase B-1) (FAEB-1)	faeB-1 AFUB_097070	Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)	528
G2QND5	FAEB_MYCTT	reviewed	Feruloyl esterase B (EC 3.1.1.73) (Cinnamoyl esterase) (Ferulic acid esterase B) (FAEB)	Fae1a MYCTH_96478	Myceliophthora thermophila (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile)	291
A1CC33	FAEC2_ASPCL	reviewed	Probable feruloyl esterase C (EC 3.1.1.73) (Ferulic acid esterase C-2)	faeC-2 ACLA_017480	Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1)	272
Q3K731	GMHA_PSEPF	reviewed	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	gmhA Pfl01_4686	Pseudomonas fluorescens (strain Pf0-1)	197
A3QAZ7	F16PA_SHELP	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp Shew_0773	Shewanella loihica (strain ATCC BAA-1088 / PV-4)	329
B8LV47	FAEC_TALSN	reviewed	Feruloyl esterase C (EC 3.1.1.73) (Ferulic acid esterase C) (FAE)	faeC TSTA_065520	Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006) (Penicillium stipitatum)	530
Q2NW44	F16PA_SODGM	reviewed	Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)	fbp SG0356	Sodalis glossinidius (strain morsitans)	333
Q9XGN4	GOLS1_AJURE	reviewed	Galactinol synthase 1 (ArGolS1) (GolS-1) (EC 2.4.1.123)	GOLS1	Ajuga reptans (Bugle)	333
Q0TQU4	GALT_CLOP1	reviewed	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	galT CPF_1553	Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A)	498
Q02WH3	GALT_LACLS	reviewed	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	galT LACR_2243	Lactococcus lactis subsp. cremoris (strain SK11)	493
P40801	GAL10_PACTA	reviewed	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]	GAL10	Pachysolen tannophilus (Yeast)	689
A6M1P8	GAL1_CLOB8	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	galK Cbei_4419	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	389
Q8E080	GLGC_STRA5	reviewed	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC SAG0854	Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R)	379
B0Y7S2	MANBA_ASPFC	reviewed	Beta-mannosidase A (EC 3.2.1.25) (Mannanase A) (Mannase A)	mndA AFUB_074800	Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)	926
B4TKU2	MALT_SALHS	reviewed	HTH-type transcriptional regulator MalT (ATP-dependent transcriptional activator MalT)	malT SeHA_C3823	Salmonella heidelberg (strain SL476)	901
I2C092	MANBB_THIHE	reviewed	Beta-mannosidase B (EC 3.2.1.25) (Mannanase B) (Mannase B)	man9 bmann9 mnd2I mndB	Thielavia heterothallica (Myceliophthora thermophila)	855
A4T432	MAK_MYCGI	reviewed	Maltokinase (MaK) (EC 2.7.1.175) (Maltose-1-phosphate synthase)	mak Mflv_1087	Mycobacterium gilvum (strain PYR-GCK) (Mycobacterium flavescens (strain ATCC 700033 / PYR-GCK))	430
A4JCI2	HLDD_BURVG	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD Bcep1808_0974	Burkholderia vietnamiensis (strain G4 / LMG 22486) (Burkholderia cepacia (strain R1808))	330
B5BHZ3	HLDD_SALPK	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD SSPA3325	Salmonella paratyphi A (strain AKU_12601)	310
C3LQK1	HLDD_VIBCM	reviewed	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD VCM66_0228	Vibrio cholerae serotype O1 (strain M66-2)	314
Q4L4I7	HPRK_STAHJ	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK SH2129	Staphylococcus haemolyticus (strain JCSC1435)	311
B4U3X7	HPRK_STREM	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK Sez_1358	Streptococcus equi subsp. zooepidemicus (strain MGCS10565)	310
Q13AN7	HLDE_RHOPS	reviewed	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE RPD_1615	Rhodopseudomonas palustris (strain BisB5)	490
A8AW75	HPRK_STRGC	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK SGO_0736	Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288)	311
B5E5S1	HPRK_STRP4	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK SPG_1354	Streptococcus pneumoniae serotype 19F (strain G54)	311
Q7CLR5	GUMK_XANCP	reviewed	UDP-glucuronate:glycolipid 2-beta-glucuronosyltransferase (UDP-GlcA:glycolipid glucuronosyltransferase) (EC 2.4.1.264) (D-man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphosphoundecaprenol 2-beta-glucuronyltransferase)	gumK XCC2445	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	400
A2RFS6	HPRK_STRPG	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK SpyM51377	Streptococcus pyogenes serotype M5 (strain Manfredo)	310
P0C1U5	GUN14_ORYSJ	reviewed	Endoglucanase 14 (EC 3.2.1.4) (Endo-1,4-beta glucanase 14)	Os05g0129200 LOC_Os05g03840 OsJ_016234	Oryza sativa subsp. japonica (Rice)	512
C1CLC1	HPRK_STRZP	reviewed	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)	hprK SPP_1432	Streptococcus pneumoniae (strain P1031)	311
Q04469	GUN1_SAIFL	reviewed	Endoglucanase 1 (EC 3.2.1.4) (Carboxymethyl-cellulase 1) (CMCase 1) (Cellulase 1) (Endo-1,4-beta-glucanase 1)	CMC1	Saitozyma flava (Cryptococcus flavus)	341
Q84Q51	GUN21_ORYSJ	reviewed	Endoglucanase 21 (EC 3.2.1.4) (Endo-1,4-beta glucanase 21) (OsGLU9)	GLU9 Os08g0425300 LOC_Os08g32940 P0456B03.110	Oryza sativa subsp. japonica (Rice)	529
Q4WJJ3	BGLA_ASPFU	reviewed	Probable beta-glucosidase A (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase A) (Cellobiase A) (Gentiobiase A)	bglA bgl1 AFUA_1G05770	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	873
A0KYQ7	AGAS_SHESA	reviewed	D-galactosamine-6-phosphate deaminase AgaS (GalN-6-P deaminase) (EC 3.5.99.-) (Glucosamine-6-phosphate deaminase) (GlcN-6-P deaminase) (EC 3.5.99.6)	agaS Shewana3_2699	Shewanella sp. (strain ANA-3)	386
